,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
2006 [YR2006],-6470053661,248031588,-12281113878,1.57749E+11,2151687683,-488436330.7,NaN,55078716458,NaN,NaN,NaN,NaN,NaN,5.71954E+11,7.05508E+11,2.970949246,2.794537024,2.545780434,1.37768E+12,1.32672E+12,1.33201E+12,1.32951E+12,3.85171E+11,1.16732E+11,8.59076E+11,9.9643E+11,9.57618E+11,1.98229E+11,2.55153E+11,6.35093E+11,21.82758894,22.71225525,19.8939213,41.60422709,1.82435E+11,1.95509E+11,7.46054E+11,7.16995E+11,1.48419E+11,1.61971E+11,4.75178E+11,0.295,NaN,NaN,NaN,34288.86369,34288.86369,6.82064E+11,3.77365E+11,NaN,6.73426,NaN,13.17819977,10,95.78078,1938861,49376,40504980,NaN,3166779,17531121,79.62161674,100,6.005744211,NaN,24228000,7682300,NaN,NaN,6.675721816,NaN,0.608766379,-2.797409169,1.17846E+12,-2.28616E+11,1751,8.58944E+11,89.41207076,5.092353923,4.0625,2.398029907,83.63053631,2158.942871,7.98943853,3184.807617,0,4.7,1274,20697900,1362233215,2837,59280,9639.33,NaN,NaN,NaN,3,1.8,26.7,65.12165682,24.04263787,27.36298855,1.39253E+11,4.770724596,13.24491853,1.32410141,10.03,5.330179,97.11,193.2622999,51000,51000,1.822330926,0.021647281,24.97797136,24.5893841,23.62786903,27.02568168,0,NaN,7.190000057,69.48999786,NaN,4.78000021,NaN,NaN,NaN
2007 [YR2007],-30020094089,-202444781.6,-22837087761,1.82994E+11,2809284035,-173967803.6,NaN,26907894339,NaN,NaN,NaN,NaN,NaN,6.43798E+11,7.7691E+11,4.141604176,3.844230316,3.189006278,1.43064E+12,1.36903E+12,1.40397E+12,1.39654E+12,3.99882E+11,1.19144E+11,8.95086E+11,1.08659E+12,1.03813E+12,2.19531E+11,2.78745E+11,6.99352E+11,21.44643093,22.44767906,20.20360889,42.05143968,2.01709E+11,2.03607E+11,8.531E+11,8.15048E+11,1.72357E+11,1.86384E+11,5.48752E+11,0.323,NaN,NaN,NaN,36544.88598,36544.88598,7.27193E+11,4.0919E+11,NaN,6.77583,NaN,13.03026962,10,96.55403,1973456,55799,17771911,NaN,3161213,17666387,77.05357253,100,6.227458153,3.284979675,23125000,7682300,NaN,NaN,8.39559197,NaN,0.922033931,-1.498239536,1.59085E+12,-3.23618E+11,1913,1.37326E+12,91.49323621,5.011711467,4.529166667,3.032158815,90.67413698,2319.157715,8.06755352,3799.737549,0,4.5,1272,20827600,1581769184,2718,60316,9655.416,NaN,NaN,NaN,3,0.8,27.2,64.0777512,22.75348194,29.08465916,1.65336E+11,5.035849415,12.94808112,1.517801679,9.93,5.400301,97.09,221.320618,55000,55000,1.815342245,0.020320396,24.50172236,24.0931057,23.18546496,26.450198,0,NaN,6.809999943,69.69000244,NaN,4.380000114,NaN,NaN,NaN
2008 [YR2008],-13272117217,-382547366.6,-13745224204,2.3268E+11,3012858777,-383013468.6,NaN,32923506492,NaN,NaN,NaN,NaN,NaN,7.95451E+11,8.99523E+11,4.00888359,3.657953526,3.991901378,1.48297E+12,1.42368E+12,1.48718E+12,1.46164E+12,4.12064E+11,1.23884E+11,9.25651E+11,1.17731E+12,1.12918E+12,2.37366E+11,3.01316E+11,7.59278E+11,21.9927219,22.93019483,20.16167323,42.8703327,2.30841E+11,2.11769E+11,1.054E+12,1.0109E+12,2.12503E+11,2.39348E+11,6.79353E+11,0.316,NaN,NaN,NaN,37459.30765,37459.30765,7.63438E+11,4.35644E+11,NaN,6.54392,NaN,12.59972,10,96.67832,1977837,58911.69922,26866214,NaN,3199492,18049708,75.83483151,100,6.280202288,NaN,23994100,7682300,NaN,NaN,10.48512567,NaN,1.536216203,-1.570987375,1.87685E+12,-3.31553E+11,1924,8.39734E+11,95.47346514,4.525536696,4.725,4.193039114,97.91784891,2384.919189,8.25585651,4090.761963,0,4.4,1260,21249200,1642286230,2821,57841,9661.027,35.4,NaN,NaN,3,0.8,27.4,64.12311349,32.04018598,27.8135739,2.00273E+11,4.806423813,15.61649682,1.570754001,9.93,5.520917,97.07,293.182255,55000,55000,1.798547172,0.018397826,24.37040957,24.25531698,22.56326021,26.64295731,0,NaN,6.860000134,69.47000122,NaN,4.230000019,NaN,NaN,NaN
2009 [YR2009],-17218512630,-347860764.4,-10035658716,1.95105E+11,2832316675,-828931592.7,NaN,41742190607,NaN,NaN,NaN,NaN,NaN,7.17379E+11,9.55475E+11,2.404741685,1.93699392,2.479956108,1.51169E+12,1.45898E+12,1.49974E+12,1.5094E+12,4.08091E+11,1.17528E+11,9.45596E+11,1.26015E+12,1.21595E+12,2.89894E+11,3.40227E+11,8.08313E+11,24.01129593,24.8840121,23.00481294,45.79790421,2.22936E+11,2.16861E+11,9.27805E+11,8.95266E+11,2.1344E+11,2.11475E+11,5.94808E+11,0.294,NaN,NaN,NaN,40300.75555,40300.75555,8.43533E+11,4.46629E+11,NaN,6.60351,NaN,13.42166996,10,96.81221,1991715,70121.85156,34140448,NaN,3240089,18451611,74.89993752,100,6.874268396,NaN,27141600,7682300,NaN,NaN,6.775935217,NaN,0.686605226,-0.543528622,1.90019E+12,-3.79311E+11,1882,8.41481E+11,97.16441207,5.001803549,3.079166667,0.970487887,94.4157902,2594.720459,8.56316471,3995.340088,0,4.2,1236,21691700,1498693507,2494,55649,9674.002,NaN,NaN,NaN,3,0.8,25.9,56.45557185,29.50697608,27.69647291,1.65471E+11,5.591237153,12.65157741,1.252611406,9.93,5.472489,97.07,241.6315821,56552,56552,1.926908956,0.024060723,26.49385587,22.04365371,22.65944108,24.50337064,0,NaN,6.789999962,67.73000336,NaN,5.559999943,NaN,NaN,NaN
2010 [YR2010],-17142068311,-286810500.4,6185600684,2.60249E+11,3423557729,-1606888778,NaN,42267797177,NaN,NaN,NaN,NaN,NaN,8.81483E+11,1.02732E+12,4.698249973,2.067417128,1.683549055,1.54295E+12,1.48355E+12,1.54479E+12,1.52953E+12,4.19366E+11,1.17995E+11,9.63535E+11,1.30121E+12,1.25066E+12,2.5777E+11,3.27273E+11,8.55404E+11,21.79667242,22.67764585,19.81000775,40.64967173,2.38851E+11,2.2705E+11,1.14614E+12,1.10161E+12,2.2705E+11,2.38851E+11,7.53058E+11,0.323,NaN,NaN,NaN,39301.34112,39301.34112,8.3224E+11,4.70473E+11,NaN,7.19905,NaN,14.32400036,10,97.10396,2015017,73827.22656,33464874,NaN,3264665,18767085,71.32764169,100,6.784145345,NaN,25450200,7682300,36745.70313,7641564.5,9.791839422,NaN,0.510214186,0.495922598,2.00114E+12,-3.37297E+11,1913,1.13134E+12,100,1.167281617,4.2125,6.041365303,100.6992253,2595.692627,8.4308424,4945.038086,0,4,1200,22031750,1590730095,2409,58913,8615.388,34.7,NaN,NaN,3,0.7,26,54.00920491,28.88070352,33.95924775,2.01639E+11,5.306835694,13.56141325,1.674694314,9.93,0.1926712,97.09,332.9151156,56552,56552,1.856791362,0.029257361,26.76883303,20.52695527,24.35742524,23.35416777,0,NaN,6.829999924,67.19000244,NaN,5.210000038,0,0,NaN
2011 [YR2011],-57304251200,-360449770.9,12563182829,3.2414E+11,4110573493,-2214623079,NaN,46714016758,NaN,NaN,NaN,NaN,NaN,1.06843E+12,1.12416E+12,0.860194725,2.462756312,2.16372548,1.58095E+12,1.51565E+12,1.61104E+12,1.62788E+12,4.22292E+11,1.17695E+11,9.91338E+11,1.41662E+12,1.35976E+12,3.03673E+11,3.745E+11,9.17007E+11,23.30083168,24.27525397,21.43641705,41.90673306,2.63374E+11,2.29003E+11,1.39665E+12,1.34059E+12,2.99392E+11,2.85899E+11,9.03635E+11,0.344,NaN,NaN,NaN,41965.35842,41965.35842,8.99875E+11,5.07726E+11,NaN,7.26147,NaN,13.48499966,10,97.67766,2042081,73126.53906,39973082,NaN,3283984,19056040,67.98827917,100,7.304379881,NaN,31694900,7682300,NaN,NaN,10.73234389,NaN,0.492176094,-0.111109285,2.14138E+12,-3.171E+11,1983,1.12848E+12,103.3038502,6.252760381,4.3375,1.39736569,99.86516769,2755.143799,8.54153824,5861.702637,0,3.8,1157,22340024,1750846576,2383,60613,8829.314,NaN,NaN,NaN,3,0.7,26.1,52.83878941,28.14109116,36.6251495,2.43701E+11,5.142195668,16.91922279,2.000918685,9.93,0.0482096,97.07,425.4443373,57050,57050,1.757078228,0.030586847,26.03213843,20.35031222,23.97310548,22.73866988,0,NaN,6.510000229,67.47000122,NaN,5.079999924,NaN,NaN,NaN
2012 [YR2012],-51785739222,-408619773,-21442502739,3.11986E+11,4165820497,-2229647626,NaN,49138172006,NaN,NaN,NaN,NaN,NaN,1.20165E+12,1.36869E+12,4.602656497,3.918162871,5.003266315,1.64289E+12,1.59148E+12,1.6946E+12,1.69385E+12,4.33732E+11,1.18763E+11,1.02463E+12,1.49946E+12,1.45385E+12,3.22096E+11,3.9412E+11,9.7886E+11,24.3083626,25.07085909,21.48082841,43.21034667,2.93297E+11,2.39543E+11,1.54615E+12,1.49913E+12,3.32126E+11,3.35971E+11,1.00879E+12,0.361,NaN,NaN,NaN,42826.78958,42826.78958,9.43991E+11,5.28716E+11,NaN,7.17933,NaN,13.17440033,10,97.98651,2083119,78992.10156,43362426,NaN,3318631,19414834,68.5549644,100,7.681539778,3.133875339,31637400,7682300,NaN,NaN,7.600251601,NaN,0.466271572,0.201692522,2.24756E+12,-3.31362E+11,1959,9.05666E+11,105.1248699,1.85652681,3.916666667,5.025179388,101.2808489,2691.582764,8.67564774,6025.344727,0,3.6,1114,22733465,1803954390,2627,62759,NaN,NaN,NaN,NaN,3,0.7,26.1,51.82894001,28.44550627,34.12938179,2.6094E+11,5.054584998,16.86512376,1.48716519,9.62,0.0461435,97.17,401.8684712,56200,56200,1.670962863,0.039907753,26.14131239,21.11709698,22.18072214,23.45480834,0,NaN,6.360000134,66.77999878,NaN,5.21999979,NaN,NaN,NaN
2013 [YR2013],-54767994546,-460610690.4,-7420878112,3.07258E+11,3913990517,-1911846780,NaN,52837027750,NaN,NaN,NaN,NaN,NaN,1.23132E+12,1.52686E+12,5.303517141,2.584897702,3.245116454,1.68536E+12,1.64312E+12,1.71993E+12,1.70135E+12,4.4045E+11,1.14941E+11,1.05015E+12,1.53631E+12,1.49809E+12,3.06588E+11,3.86043E+11,1.01899E+12,23.99113738,24.6030972,19.95616761,41.20843035,2.941E+11,2.52248E+11,1.57618E+12,1.53698E+12,3.14546E+11,3.34975E+11,1.045E+12,0.331,NaN,NaN,NaN,45902.04795,45902.04795,1.03522E+12,5.62242E+11,NaN,6.98933,NaN,14.04139042,10,97.48417,2127730,76416.89063,35589236,NaN,3353116,19775013,63.71539254,100,8.394067808,NaN,31220800,7682300,NaN,NaN,7.677282212,NaN,1.213187377,0.113039271,2.38569E+12,-3.34138E+11,1955,7.87881E+11,107.7003122,-0.124199304,3.25,6.311204443,105.5212299,2811.668213,8.76116371,5813.985352,0,3.5,1075,23128129,2101542416,3061,61730,NaN,NaN,NaN,NaN,3,0.7,26.1,46.36957465,25.86532755,38.22261498,2.4214E+11,5.689209666,17.42163005,1.431319448,9.62,0.0471726,97.16,396.0848844,56750,56750,1.6398607,0.038039272,25.8963215,21.95811124,23.02320827,24.46841679,0,NaN,6.309999943,66.26000214,NaN,5.659999847,NaN,NaN,NaN
2014 [YR2014],-40630459096,-359658322,-9083612608,2.97177E+11,3973566695,-1579537076,NaN,53910325023,NaN,NaN,NaN,NaN,NaN,1.12928E+12,1.52942E+12,5.952974727,2.533114665,2.414056515,1.72805E+12,1.68279E+12,1.73697E+12,1.73067E+12,4.52347E+11,1.13702E+11,1.07363E+12,1.59853E+12,1.5567E+12,3.36322E+11,4.07862E+11,1.05113E+12,23.5936398,24.22762319,21.039455,42.50649034,2.8724E+11,2.67264E+11,1.46748E+12,1.42908E+12,3.08751E+11,3.15025E+11,9.64497E+11,0.314,NaN,NaN,NaN,46880.22066,46880.22066,1.07175E+12,5.84839E+11,NaN,6.94212,NaN,13.88379002,10,97.13516,2168531,73677.60938,38419626,NaN,3380029,20095657,61.16432507,100,8.787819683,NaN,31960300,7682300,NaN,NaN,7.323028681,NaN,1.057941151,0.735110109,2.62842E+12,-3.32856E+11,1967,7.03486E+11,110.3798127,1.479573108,2.904166667,4.405248027,108.5461305,2882.707275,9.03597069,5607.917969,0,3.3,1044,23475686,2341552788,1988,64653,NaN,34.4,NaN,NaN,3,0.7,26.1,47.81574288,26.59905921,37.02617716,2.37352E+11,6.196155155,15.82907057,1.637201425,9.62,0.0518258,97.16,375.7215009,56750,56750,1.772210798,0.042207528,26.27082382,21.90887878,23.48768857,24.37558257,0,NaN,6.300000191,66.23999786,NaN,6.079999924,NaN,NaN,NaN
2015 [YR2015],-38633221206,-456482468.9,-27774866033,2.43106E+11,3526073729,-833648815.2,NaN,45712035071,NaN,NaN,NaN,NaN,NaN,1.0512E+12,1.44083E+12,6.83137281,2.192647426,2.843542937,1.76594E+12,1.73064E+12,1.75313E+12,1.7283E+12,4.63057E+11,1.11896E+11,1.10363E+12,1.6246E+12,1.59139E+12,3.24674E+11,3.84124E+11,1.09321E+12,22.6402075,23.11266096,19.98484551,41.49437308,2.90009E+11,2.85522E+11,1.35169E+12,1.32406E+12,2.70134E+11,2.90743E+11,9.08887E+11,0.291,NaN,NaN,NaN,46288.33448,46288.33448,1.07987E+12,6.0122E+11,NaN,3.79315,NaN,14.07971954,10,97.10963,2140571,83725.21094,37194952,NaN,3405449,20410546,62.8716168,100,8.440897924,NaN,31090700,7682300,NaN,NaN,5.261460802,NaN,1.002905585,1.492159393,2.8533E+12,-3.25532E+11,1989,7.50636E+11,112.0447451,-0.549659411,2.304166667,6.158510242,113.1954747,2993.515625,9.32331181,4860.37207,0,3.3,1021,23815995,2291322902,2291,70760,NaN,NaN,NaN,NaN,3,0.7,26,48.18541934,25.29081318,32.18050413,2.08501E+11,6.562558896,10.84319176,1.584361369,9.5,0.0457845,97.21,293.8505501,57800,57800,1.950600987,0.04694802,26.75703142,21.8654919,21.32371574,24.50213929,0,NaN,6.210000038,66.70999908,NaN,6.050000191,NaN,NaN,NaN
2016 [YR2016],-46077390958,-606892117.5,-10237657787,2.50931E+11,3318284382,-771531656.1,NaN,53555791523,NaN,NaN,NaN,NaN,NaN,9.36923E+11,1.30976E+12,6.839848833,2.770652197,2.495116462,1.81487E+12,1.77382E+12,1.77413E+12,1.73739E+12,4.71265E+11,1.09166E+11,1.14396E+12,1.66071E+12,1.62142E+12,3.19705E+11,3.70088E+11,1.1339E+12,20.66653679,21.16738917,19.25105708,40.77764142,2.89664E+11,3.05051E+11,1.20885E+12,1.18024E+12,2.32716E+11,2.60223E+11,8.24745E+11,0.266,NaN,NaN,NaN,47339.96921,47339.96921,1.1181E+12,6.3087E+11,NaN,3.75765,NaN,13.77106953,10,96.7724,2179689,92449.89063,35229204,NaN,3435109,20755798,NaN,100,NaN,NaN,30057000,7692020,NaN,NaN,6.120822107,NaN,0.952285065,3.101035627,3.0333E+12,-3.16302E+11,1969,7.94977E+11,113.4755463,-0.533000346,2.141666667,5.985737682,118.1157222,3164.144287,9.20071316,4971.614746,0,3.2,1006,24190907,2454143520,2620,72325,NaN,NaN,NaN,NaN,3,0.7,26,48.57845188,25.59709319,31.52768685,1.9627E+11,7.100549916,9.288209212,1.582695238,9.5,0.0483132,97.21,301.3986205,57800,57800,2.081511754,0.054648483,26.93859388,22.23447264,21.65815233,24.82119137,0,NaN,6.190000057,66.36000061,NaN,5.710000038,NaN,NaN,NaN
2017 [YR2017],-38686715709,-387546906.5,7202237251,2.9674E+11,3423494903,-1246709523,NaN,66597718118,NaN,NaN,NaN,NaN,NaN,1.02957E+12,1.26854E+12,5.505281596,2.300610624,1.866489944,1.85662E+12,1.80693E+12,1.81506E+12,1.82537E+12,4.70163E+11,1.08759E+11,1.17728E+12,1.76237E+12,1.71441E+12,3.73724E+11,4.13471E+11,1.18133E+12,21.83450521,22.44533034,21.20575066,41.81872035,3.03646E+11,3.21845E+11,1.32919E+12,1.29302E+12,2.81864E+11,2.73985E+11,8.86257E+11,NaN,NaN,NaN,NaN,48633.13322,48633.13322,1.16391E+12,6.41645E+11,NaN,3.78892,NaN,13.61341,10,96.4991,2216779,89824.92188,50048408,NaN,3467878,21133982,NaN,100,NaN,3.240853659,30752000,7692020,NaN,NaN,7.159503807,NaN,1.015501206,2.956201005,3.10832E+12,-3.22216E+11,2013,8.09222E+11,115.6867846,3.734750093,2.008333333,1.456358555,116.3356655,3253.359619,9.20544815,5308.783203,0,3.1,994,24601860,2819770796,2503,74609,NaN,NaN,NaN,NaN,3,0.7,26,46.66181119,21.24677706,29.67100124,2.2878E+11,6.474606142,10.36439372,1.399690186,9.56,0.0467364,97.17,361.8747222,58000,58000,1.997973925,NaN,26.56256827,22.04745766,21.11279567,24.77514666,0,NaN,6.159999847,66.34999847,NaN,5.590000153,NaN,NaN,NaN
2018 [YR2018],-60526752844,-361403401.5,17093785318,3.27319E+11,3623927494,-637072859.5,NaN,53880533420,NaN,NaN,NaN,NaN,NaN,1.0829E+12,1.32894E+12,4.119776121,2.949285772,2.473783353,1.91138E+12,1.85163E+12,1.87717E+12,1.88694E+12,4.83274E+11,1.10988E+11,1.2106E+12,1.84856E+12,1.78995E+12,4.03391E+11,4.46593E+11,1.23213E+12,21.69478471,22.40518229,21.82190462,43.26264768,3.2573E+11,3.35104E+11,1.43288E+12,1.38745E+12,3.12682E+11,3.0722E+11,NaN,NaN,NaN,NaN,NaN,51390.50285,51390.50285,1.24317E+12,6.93603E+11,NaN,NaN,NaN,NaN,10,NaN,2247875,96798.52344,33860883,108,3494578,21488110,NaN,100,NaN,NaN,30974000,7692020,NaN,NaN,7.502275241,NaN,1.02149048,4.395817924,3.26642E+12,-3.596E+11,2004,7.74027E+11,117.8980229,1.885615996,1.979166667,3.312751563,113.5443645,3456.627441,9.28459835,5425.340332,0,3.1,984,24982688,NaN,2757,79135,NaN,NaN,NaN,NaN,3,0.7,26,47.45847125,23.06971972,27.43741814,2.35386E+11,6.519643502,13.31246704,1.459198057,9.56,0.0481388,97.17,402.5300045,58100,58100,1.894180159,NaN,26.1359112,23.11469468,20.44333023,25.74387631,0,NaN,5.809999943,67.52999878,NaN,5.300000191,NaN,NaN,NaN
2019 [YR2019],-30900753814,-554094269,46987205361,3.42441E+11,3408650426,-735435388.5,NaN,58754685703,NaN,NaN,NaN,NaN,NaN,NaN,1.39756E+12,3.97885131,2.160956295,2.093616028,1.95268E+12,1.8904E+12,1.90364E+12,1.95268E+12,4.95638E+11,1.10217E+11,1.28936E+12,1.95268E+12,1.8904E+12,4.7081E+11,4.95638E+11,1.28936E+12,22.46598082,23.20619311,24.11096544,45.71045947,3.26418E+11,3.48437E+11,1.39657E+12,1.35202E+12,3.36726E+11,3.01651E+11,NaN,NaN,NaN,NaN,NaN,53381.41901,53381.41901,1.31079E+12,7.15661E+11,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,3519751,21845994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.490224656,6.191406796,4.40074E+12,-1.37753E+11,1952,8.34226E+11,119.7970864,3.398104471,1.558333333,1.64693109,122.6025907,NaN,NaN,NaN,NaN,3.1,972,25364307,NaN,2637,73646,NaN,NaN,NaN,NaN,3,0.7,26.1,46.43491281,18.92736246,32.75958183,2.21564E+11,7.159051977,12.58872553,1.288331621,9.56,0.046141,97.15,424.3045207,NaN,NaN,1.879802395,NaN,26.10350902,23.33367474,19.44529279,25.99289182,0,NaN,5.96999979,67.95999908,NaN,5.159999847,NaN,NaN,NaN
2020 [YR2020],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.48999786,NaN,6.610000134,NaN,NaN,NaN
