,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
2008 [YR2008],21601880265,-244131730.7,20361565741,2.35884E+11,2092660688,-4473245035,NaN,16741449885,NaN,NaN,NaN,NaN,NaN,3.61819E+11,4.08645E+11,2.170667462,1.460423676,2.416225672,3.33306E+11,3.36103E+11,3.20415E+11,3.32231E+11,89045120000,55096890000,2.04792E+11,2.93762E+11,2.96212E+11,1.56425E+11,79198840000,1.79273E+11,28.69712265,28.45973785,53.24886062,102.0736827,1.89728E+11,2.0737E+11,4.30294E+11,4.33883E+11,2.29127E+11,2.1009E+11,2.62594E+11,0.428,NaN,NaN,NaN,41316.22518,41316.22518,3.46681E+11,1.74583E+11,NaN,12.85235,NaN,10.55515003,9,87.79193,337448,2087,5756464,NaN,3497858,4823638,10.77190101,100,10.24670245,NaN,1369000,82578,NaN,NaN,0.263908482,NaN,NaN,2.722953429,3.71022E+11,1.8877E+11,101,98137240000,97.72398234,1.956322281,NaN,NaN,NaN,2969.805176,9.72564602,5057.760742,0,3.8,290,8321496,4165560272,2298,13335,5784,30.4,NaN,14.5,8,5.1,16,86.88175264,3.356512324,3.376594698,1.84293E+11,6.697693225,11.96215614,4.82226653,5.93,4.742306,100,268.4042082,35000,35000,0.870705123,NaN,44.57424382,26.07751972,26.41486132,43.74727479,40711010000,NaN,4.690000057,56.15999985,NaN,4.130000114,NaN,NaN,NaN
2009 [YR2009],1258109966,-152083006.7,14219475613,1.85786E+11,1712417782,-3822173850,NaN,17903949015,NaN,NaN,NaN,NaN,NaN,3.29634E+11,4.08849E+11,-14.36810806,-3.764578178,-4.607219085,3.20759E+11,3.20618E+11,3.14973E+11,3.22486E+11,78979330000,46983150000,2.02641E+11,2.88044E+11,2.87919E+11,1.30217E+11,74294750000,1.79073E+11,24.83575575,24.84652266,45.20741656,87.06223097,1.67151E+11,1.77575E+11,4.00172E+11,3.99999E+11,1.80908E+11,1.67491E+11,2.48781E+11,0.302,NaN,NaN,NaN,40948.22216,40948.22216,3.41496E+11,1.78563E+11,NaN,12.71425,NaN,10.58393002,9,87.46642,331565,2141,5164152,NaN,3530644,4812679,7.592436214,100,10.78109331,NaN,1366600,82578,NaN,NaN,0.181966084,NaN,NaN,5.719959053,3.89125E+11,1.89329E+11,97,51509760000,98.21876703,1.889264178,NaN,NaN,NaN,3054.042236,10.22582531,4928.987793,0,3.7,285,8343323,3880540353,2263,11251,5356,31.5,NaN,14.7,8,5.1,16.4,86.73258938,3.440744346,3.075434812,1.43063E+11,7.715464508,10.42845086,3.589078672,5.9,4.646175,100,202.8159385,25900,25900,0.833379565,NaN,47.84835318,25.22516524,27.01840716,43.89386039,41192460000,NaN,4.739999771,56.18999863,NaN,5.300000191,NaN,NaN,NaN
2010 [YR2010],7679700298,267776638.1,12134112746,1.97755E+11,1610873768,-3989975260,NaN,22241623425,NaN,NaN,NaN,NaN,NaN,3.2617E+11,4.14883E+11,13.13107325,1.837093677,2.736798434,3.26651E+11,3.29393E+11,3.16581E+11,3.25955E+11,81648640000,50797630000,2.05632E+11,2.95897E+11,2.98372E+11,1.51683E+11,75557190000,1.84326E+11,25.82390233,25.6096787,51.26216033,99.01979624,1.87159E+11,2.00893E+11,3.91893E+11,3.95171E+11,2.00893E+11,1.87159E+11,2.44126E+11,0.322,NaN,NaN,NaN,42041.48668,42041.48668,3.54551E+11,1.84904E+11,NaN,12.43205,NaN,10.78913021,9,87.39116,328015,2167,4866648,NaN,3562894,4800510,9.868401684,100,10.37754936,NaN,1363800,82571,NaN,NaN,0.235936467,NaN,NaN,6.168032189,3.99634E+11,1.79603E+11,89,48838610000,100,0.873054962,NaN,NaN,NaN,3114.977783,10.22101879,4800.793457,0,3.6,280,8363404,3689489227,2424,10162,5351,30.3,18.9,14.5,8,5.2,16.1,86.54685602,3.210142653,3.838632032,1.59009E+11,7.192917497,10.70559804,5.25761504,5.88,5.3808,100,225.8693985,25758,25758,0.821232712,NaN,46.42680971,25.28163551,27.21378719,43.51166678,42000930000,NaN,4.78000021,53.99000168,NaN,4.820000172,NaN,NaN,NaN
2011 [YR2011],15161341821,-458236796.5,9636411470,2.29474E+11,1864971068,-4171484940,NaN,24768999165,NaN,NaN,NaN,NaN,NaN,3.57311E+11,4.24546E+11,5.935361677,2.922797284,2.408218396,3.36199E+11,3.37325E+11,3.25465E+11,3.32554E+11,84901110000,54470430000,2.11363E+11,3.10129E+11,3.11174E+11,1.6731E+11,78919780000,1.93136E+11,26.09326413,26.00558285,53.94867085,105.1027886,1.98303E+11,2.12816E+11,4.3112E+11,4.32574E+11,2.32584E+11,2.20536E+11,2.68486E+11,0.267,NaN,NaN,NaN,44452.73275,44452.73275,3.74289E+11,1.94567E+11,97.79686,12.60116,NaN,10.9884901,10,87.19339,326351,2904.300049,5712207,NaN,3598756,4792887,11.77896968,100,11.3344876,NaN,1359600,82561,NaN,NaN,0.276862863,NaN,NaN,6.028788181,4.09641E+11,1.60066E+11,88,38787870000,103.286582,1.833410245,NaN,NaN,NaN,3246.044434,10.02613258,5167.817871,0,3.5,274,8391643,4473265855,2154,9367,4917,30.8,19.2,14.4,8,5.2,15.4,86.52110458,3.376349888,3.822122969,1.91417E+11,6.939083545,11.95324874,5.858518892,5.83,4.865139,100,262.6872806,23250,23250,0.790897558,NaN,45.50768704,25.42798528,27.34035831,43.56980422,43905400000,NaN,4.679999828,54.81000137,NaN,4.559999943,NaN,NaN,NaN
2012 [YR2012],13225677746,-577857862.9,9742491014,2.18095E+11,1955209022,-4115928536,NaN,27211429628,NaN,NaN,NaN,NaN,NaN,3.37151E+11,4.22005E+11,1.437694619,0.680445577,0.444487305,3.38486E+11,3.38825E+11,3.25871E+11,3.33937E+11,86149820000,55580840000,2.12001E+11,3.18653E+11,3.18975E+11,1.71989E+11,81683420000,1.97568E+11,25.77517514,25.74917491,53.9736762,105.1521774,2.00134E+11,2.15876E+11,4.09425E+11,4.09839E+11,2.20982E+11,2.09538E+11,2.53847E+11,0.28,NaN,NaN,NaN,46457.34578,46457.34578,3.9203E+11,1.99058E+11,99.28816,12.12063,NaN,10.70118046,10,88.42921,326955,3125.5,4883379,NaN,3612504,4817487,9.087469073,100,11.95269411,6.345454545,1355100,82554,NaN,NaN,0.262606094,NaN,NaN,7.281587522,4.3099E+11,1.49101E+11,84,23639550000,105.8539492,2.054235685,NaN,NaN,NaN,3461.928467,10.19915581,4966.095703,0,3.3,266,8429991,5017254226,2258,9482,4985,30.5,18.5,14.4,8,4.9,17,85.87867954,3.662107129,3.725231378,1.78513E+11,7.258621927,13.10588223,5.002717884,6.02,4.976868,100,246.6730591,22800,22800,0.778464251,NaN,46.14504855,25.92819764,27.3608196,44.16588965,45476040000,NaN,4.619999886,55.38000107,NaN,4.869999886,NaN,NaN,NaN
2013 [YR2013],10579892540,-650711050,12196360239,2.28877E+11,1754327695,-5191404389,NaN,23316756962,NaN,NaN,NaN,NaN,NaN,3.5358E+11,4.29924E+11,0.640652896,0.025504712,0.192152013,3.38573E+11,3.39476E+11,3.25651E+11,3.34245E+11,86658540000,55725490000,2.12037E+11,3.2391E+11,3.24784E+11,1.73102E+11,82677890000,2.01882E+11,25.48381808,25.41526416,53.4412933,104.0664141,2.01523E+11,2.17259E+11,4.30069E+11,4.31229E+11,2.29834E+11,2.17723E+11,2.68047E+11,0.274,NaN,NaN,NaN,47922.04912,47922.04912,4.07467E+11,2.05604E+11,98.42649,12.66218,NaN,10.74028969,10,88.4241,327187,3237,4599433,NaN,3617832,4861991,9.456235476,100,12.22799336,NaN,1353900,82531,NaN,NaN,0.239290367,NaN,NaN,7.688859443,4.22462E+11,1.44461E+11,82,26528040000,107.9711964,1.62388807,NaN,NaN,NaN,3569.084473,10.28574944,5235.341309,0,3.2,260,8479823,5808682810,2162,8959,4950,30.8,18.8,14.1,8,4.8,17.1,86.05081458,2.701442124,3.239484803,1.83277E+11,7.585842503,11.30519025,4.520250829,5.92,4.921036,100,259.3104078,22500,22500,0.750825383,NaN,46.62162229,26.41517309,26.73429516,44.8594734,47287460000,NaN,4.489999771,55.29000092,NaN,5.340000153,NaN,NaN,NaN
2014 [YR2014],-2587541536,-456528838.8,14453038204,2.36094E+11,1777037546,-4188557143,NaN,25001493235,NaN,NaN,NaN,NaN,NaN,3.6262E+11,4.30446E+11,2.887601514,0.661272849,0.524875064,3.40812E+11,3.41258E+11,3.27314E+11,3.3805E+11,86677550000,56972210000,2.13977E+11,3.33146E+11,3.33585E+11,1.77855E+11,84501300000,2.08729E+11,25.98487076,25.9506644,53.38657905,103.5035353,2.07482E+11,2.23533E+11,4.41996E+11,4.42579E+11,2.35967E+11,2.21515E+11,2.76927E+11,0.284,NaN,NaN,NaN,48799.71547,48799.71547,4.17609E+11,2.1037E+11,97.77493,12.70402,NaN,10.41116047,10,88.73989,327246.8438,3390.300049,5720309,NaN,3629979,4916377,7.970332381,100,12.96717074,NaN,1351700,82523,NaN,NaN,0.197808552,NaN,NaN,8.04692068,4.17773E+11,1.55736E+11,82,28719260000,109.7050023,2.175707237,NaN,NaN,NaN,3685.708252,10.36809254,5393.602051,0,3.1,256,8546356,6535996352,2092,8718,4956,30.5,19.2,13.9,8,5.5,16.8,86.55498006,2.393952745,3.079659157,1.82076E+11,7.827616541,10.026389,4.433094236,5.9,5.722713,100,263.8653031,22500,22500,0.747780095,NaN,47.50118769,26.41789831,26.59063649,44.70695692,48782230000,NaN,4.710000038,55.36000061,NaN,5.619999886,NaN,NaN,NaN
2015 [YR2015],5836278366,-1988287846,13910547484,2.02399E+11,1459761886,-3504768746,NaN,22239731668,NaN,NaN,NaN,NaN,NaN,3.09522E+11,4.10097E+11,3.04914319,1.014501586,-0.110781819,3.44269E+11,3.4088E+11,3.31359E+11,3.44269E+11,86669480000,57458660000,2.16479E+11,3.44269E+11,3.4088E+11,1.82769E+11,86669480000,2.16479E+11,25.65294431,25.90803901,53.08906056,102.4273154,2.15014E+11,2.30348E+11,3.81818E+11,3.78058E+11,2.02703E+11,1.88382E+11,2.40089E+11,0.354,NaN,NaN,NaN,49865.90394,49865.90394,4.26733E+11,2.13262E+11,98.79947,13.13218,NaN,10.69347954,10,88.62591,327816.8438,3503.399902,4853895,NaN,3654565,4988134,8.226608163,100,13.12157239,NaN,1346100,82520,NaN,NaN,0.134073998,NaN,NaN,9.58319743,4.2523E+11,1.44157E+11,79,31732950000,110.6885793,2.300978667,NaN,NaN,NaN,3772.072266,10.36746693,4612.824219,0,3,255,8642699,5554450588,2205,8126,4937,30.5,18.3,14.1,8,5.3,16.8,87.6660809,1.961186893,3.270159725,1.56046E+11,7.903569807,7.890449628,4.515811422,4.39,5.766603,100,226.1192269,21350,21350,0.698138152,NaN,46.268451,26.82616742,26.34902095,45.12297832,50363610000,NaN,4.510000229,54.13999939,NaN,5.71999979,NaN,NaN,NaN
2016 [YR2016],2023538040,-439534340.1,14629297378,2.07007E+11,1466531271,-3802369539,NaN,23255493381,NaN,NaN,NaN,NaN,NaN,3.24516E+11,4.03675E+11,2.98810577,1.989437162,2.995809058,3.51118E+11,3.51092E+11,3.39071E+11,3.52966E+11,89300010000,59961850000,2.19756E+11,3.57608E+11,3.57581E+11,1.87409E+11,91107080000,2.23875E+11,27.11826579,27.12030963,52.40639365,100.9820783,2.23024E+11,2.37232E+11,3.95569E+11,3.95539E+11,2.07303E+11,1.9215E+11,2.4764E+11,0.424,NaN,NaN,NaN,52684.01711,52684.01711,4.60248E+11,2.24616E+11,99.04046,13.11577,NaN,10.95384979,10,88.8771,329031.5,3483.399902,5701697,NaN,3677700,5058968,NaN,100,NaN,NaN,1344490,82520,NaN,NaN,0.113297352,NaN,NaN,12.21728991,4.5865E+11,1.24289E+11,71,26552486712,111.6754703,1.848294698,NaN,NaN,NaN,3962.501953,10.3522625,4709.875977,0,3,255,8736668,6098531101,2078,8189,4917,30.8,18,14.4,8,5.2,16.9,88.13045791,1.691665582,3.142657964,1.57697E+11,8.020353342,6.583543564,4.026104037,4.39,5.496077,100,225.1739542,22400,22400,0.732544817,NaN,44.99678489,25.41916923,26.98409367,43.58107251,52314850000,NaN,4.550000191,54.59000015,NaN,6.010000229,NaN,NaN,NaN
2017 [YR2017],-3410590995,-320317161.4,12470318849,2.25372E+11,1663374078,-3009728538,NaN,21565331649,NaN,NaN,NaN,NaN,NaN,3.39469E+11,3.96502E+11,4.898442676,2.399587603,1.450382919,3.59544E+11,3.56184E+11,3.46945E+11,3.59238E+11,92719560000,62179300000,2.23915E+11,3.69341E+11,3.65878E+11,1.99643E+11,93847710000,2.31077E+11,26.3478339,26.5972396,54.05370091,104.9442242,2.34954E+11,2.48852E+11,4.17238E+11,4.13325E+11,2.25533E+11,2.12335E+11,2.61044E+11,NaN,NaN,NaN,NaN,54342.94786,54342.94786,4.73603E+11,2.32248E+11,101.00607,13.46627,NaN,10.95016003,13,88.64471,334933.1563,3861.600098,4874849,NaN,3686708,5110858,NaN,100,NaN,6.345454545,1328940,82520,NaN,NaN,0.134710786,NaN,NaN,16.16770355,4.62671E+11,1.0636E+11,67,39986893432,113.9997367,0.860810509,NaN,NaN,NaN,4106.328125,10.38262367,4937.977051,0,2.9,255,8797566,6557980579,2073,8195,4953,29.7,18.1,14.3,8,5.1,17,87.84245569,1.898545409,3.395432547,1.75755E+11,7.735194648,7.2588603,4.622603157,4.39,5.435838,99.98,248.7684476,21000,21000,0.756179042,NaN,44.33236081,25.42364479,27.16063527,43.5585859,54391520000,NaN,4.650000095,53.70000076,NaN,5.5,NaN,NaN,NaN
2018 [YR2018],1971094102,-2629391446,14507082251,2.53301E+11,1860498012,-4390021574,NaN,23190665221,NaN,NaN,NaN,NaN,NaN,3.72142E+11,4.33892E+11,5.548708006,2.580120733,2.612284416,3.6882E+11,3.65488E+11,3.54522E+11,3.67523E+11,96652310000,65497160000,2.28778E+11,3.85362E+11,3.81856E+11,2.14612E+11,98225710000,2.41741E+11,26.87215379,27.11886486,55.69095065,108.1108202,2.46771E+11,2.6266E+11,4.55095E+11,4.50955E+11,2.53447E+11,2.3856E+11,2.85486E+11,NaN,NaN,NaN,NaN,58850.76011,58850.76011,5.15538E+11,2.53244E+11,NaN,NaN,NaN,NaN,13,NaN,339021.8438,3990.600098,4813238,17,3686762,5153759,NaN,100,NaN,NaN,1327150,82520,NaN,NaN,0.148450262,NaN,NaN,16.99078235,4.7797E+11,1.10421E+11,67,39431841593,116.2778868,1.713296752,NaN,NaN,NaN,4296.747559,10.32559872,5326.437012,0,2.9,254,8840521,NaN,2039,8633,4864,30.8,17.5,13.3,8,4.8,17.1,87.84431504,2.094994851,3.131590376,1.93722E+11,7.414848854,8.178509306,4.260472433,4.39,5.339829,99.98,273.6245644,22850,22850,0.743446243,NaN,43.69625912,25.43034808,26.68851783,43.67044702,57094720000,NaN,4.570000172,53.77999878,NaN,4.849999905,NaN,NaN,NaN
2019 [YR2019],7410325506,-288923508,14365985138,2.47167E+11,2090629491,-3904966888,NaN,23616397438,NaN,NaN,NaN,NaN,NaN,NaN,4.5678E+11,2.942487678,1.418734272,2.848768317,3.74053E+11,3.759E+11,3.57894E+11,3.72127E+11,97957460000,65974790000,2.3203E+11,3.97575E+11,3.99558E+11,2.20955E+11,1.01478E+11,2.49565E+11,28.47421897,28.33292183,55.57560319,107.779782,2.52811E+11,2.70389E+11,4.45075E+11,4.47295E+11,2.47353E+11,2.32348E+11,2.79381E+11,NaN,NaN,NaN,NaN,60418.01061,60418.01061,5.39009E+11,2.56921E+11,NaN,NaN,NaN,NaN,13,NaN,NaN,NaN,NaN,NaN,3683835,5196085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.52259487,4.94554E+11,1.2168E+11,71,33479930000,118.0579798,1.726106861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8,252,8877067,NaN,2066,8856,4877,NaN,NaN,NaN,8,4.7,17.1,87.43708003,2.218090032,2.907418388,1.84758E+11,7.659873864,7.787680415,4.000338916,4.39,5.697177,99.98,264.5264523,NaN,NaN,0.725448727,NaN,43.49155712,25.57932676,26.54402414,43.9957761,59510540000,NaN,4.789999962,52.50999832,NaN,4.489999771,NaN,NaN,NaN
2020 [YR2020],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.769999981,NaN,NaN,NaN
