,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
2009 [YR2009],-50460381.28,408672577.1,-890050440.7,1347451604,429555.6106,468589257.8,636360000,163276594.7,846503041.7,0.628608962,38547840.4,38598084.9,NaN,4700383414,5794277103,11.08223779,8.328110276,7.747487107,9.79972E+11,9.7081E+11,1.07526E+12,9.67193E+11,1.47127E+11,93200689400,4.69797E+11,8.73982E+11,8.6567E+11,1.75047E+11,1.33986E+11,4.10548E+11,19.45475738,19.64156529,20.02865348,51.68307249,1955553515,1322251862,6191127665,6132244800,1239999506,1959765493,2908184458,NaN,54.74003543,12.61707657,NaN,972.6456378,972.6456378,13610993241,8719367283,151.29573,23.35579,60.86016846,NaN,8,98.22784,3250111,1620,3807971,NaN,11948322,2179833,NaN,8.258308411,NaN,NaN,3500000,94280,NaN,NaN,7.004814577,165.24,NaN,12.87405865,2.13801E+11,-2347769190,NaN,NaN,93.09982204,7.899822531,NaN,16.07989435,19.91255738,14.93431759,8.26966286,36.23827744,51.61386871,55.3,31683,14128155,4076733.439,NaN,666,NaN,NaN,NaN,NaN,10,108,23.4,48.97958592,0.113758217,0.78776458,2022000000,13.13634605,10.41879479,0.94779395,74.46,45.98505,32.1,313.2081292,5300,5300,0.949704588,29.27341464,22.82986738,14.4658536,29.41367333,15.09118147,0,3.391666667,1.159999967,NaN,NaN,5.889999866,NaN,NaN,NaN
2010 [YR2010],-54710315.08,710051358.6,-1419882533,1222630584,429554.8387,641084789.2,873590000,325348538.6,729526596.4,0.305328207,20918516.2,22153663.3,NaN,5340888382,6542310411,19.93939976,6.874065635,6.200790523,1.04734E+12,1.03101E+12,1.17378E+12,1.04734E+12,1.5935E+11,1.03789E+11,5.02091E+11,1.04734E+12,1.03101E+12,2.38657E+11,1.5935E+11,5.02091E+11,18.40226173,18.6936885,22.7870608,57.64752005,2426167894,1585900947,6959655571,6851157459,1585900947,2426167894,3336466298,NaN,79.05601162,14.8420173,NaN,1021.858988,1021.858988,14625812055,10415281528,157.20715,NaN,59.25651932,12.51795959,8,NaN,3417404,2631,3610283,NaN,12279575,2260037,NaN,8.7,NaN,NaN,3700000,94280,1815.103394,92909.46094,5.938489094,190.06,NaN,8.984308643,2.43602E+11,20951189370,NaN,NaN,100,12.12717946,NaN,11.14611158,22.1238251,16.82255936,7.24141073,34.66256714,47.97311401,53.2,30773,14539612,4493504.73,NaN,2039,NaN,45.5,NaN,50.7,10,108.4,22.9,57.20142555,0.185685951,11.07483277,2173000000,13.6193373,9.990664377,1.014997643,74.46,42.57177,32.1,281.1170816,5300,5300,0.718201024,28.03010955,18.48137311,15.3729139,30.47686451,16.98820533,0,3.308333333,1.190000057,NaN,2.537724758,5.940000057,1.947345734,1.268805861,NaN
2011 [YR2011],-811806625.9,458303295.2,-1278001468,1604263590,440264.3346,518846276.3,685900000,217026444.1,928826477.4,0.288321265,22744004.5,144188197.4,NaN,6352025637,7378702705,-1.815157318,4.854055109,4.970418345,1.09817E+12,1.08225E+12,1.18228E+12,1.09851E+12,1.62455E+11,1.05206E+11,5.27858E+11,1.25275E+12,1.23466E+12,2.60286E+11,1.93096E+11,5.99957E+11,10.22964497,10.37952366,20.77716728,48.78785978,2102245581,1557114350,8004000737,7888424223,1663004623,2241976034,3832878568,NaN,54.71206092,10.11963869,NaN,1062.954455,1062.954455,15674391717,12957527217,156.48233,NaN,57.7070694,15.09788036,8,NaN,3564199,2833,3924971,NaN,12617250,2344862,NaN,7.6,NaN,NaN,3600000,94280,NaN,NaN,5.861541642,192.18,NaN,11.15597591,3.3432E+11,3731503594,NaN,NaN,107.6228226,14.07576137,NaN,8.480538293,25.0912525,17.81489372,7.49375153,40.08781815,53.00156403,49.5,28865,14962112,9198101.355,NaN,1199,NaN,NaN,NaN,NaN,10,90.9,23.2,48.38275011,0.09856525,8.817177216,2428000000,13.18071055,8.723307965,2.779023543,74.46,33.87047,32.1,375.794017,6800,6800,0.659728504,27.42573465,18.22909341,15.45184375,34.17115263,16.59125093,0,3.266666667,1.190000057,NaN,NaN,5.929999828,NaN,NaN,NaN
2012 [YR2012],4343665.027,359635000.9,-1172649824,1381897556,460364.3869,469845870.7,982290000,244599528.4,1026710307,0.483033016,28463631.4,22537180.2,NaN,4568361739,7015802987,57.08012376,1.885799507,0.991385116,1.11888E+12,1.09298E+12,1.32705E+12,1.11157E+12,1.61566E+11,98472879000,5.52582E+11,1.50173E+12,1.4679E+12,3.93505E+11,2.25769E+11,7.38762E+11,2.173350817,2.22343655,26.20340149,67.88159612,3813087801,2445917147,6028487929,5892688582,1579668896,2512564932,2965643004,NaN,112.4235743,19.87055684,NaN,1034.020079,1034.020079,15561165077,14440662552,158.02533,NaN,70.11099243,NaN,8,NaN,3687625,3232,3832659,NaN,12961589,2434416,NaN,7.4,NaN,8.406443618,3600000,94280,NaN,NaN,8.792813859,212.76,NaN,9.300783787,3.77907E+11,32275312060,NaN,NaN,130.5155584,17.65610124,NaN,12.47173731,25.7326528,14.9204874,8.47896862,33.20030212,66.50157166,45.9,26911,15396005,21681529.43,NaN,1164,NaN,NaN,NaN,NaN,10,140.5,21.7,53.13232226,0.094090284,11.20729394,2360000000,7.540727179,14.12125795,1.132348083,74.46,35.5719,32.1,311.8985219,6800,6800,0.765630689,41.42047717,17.27657872,13.55707479,36.70962111,14.29452015,0,3.158333333,1.179999948,NaN,NaN,5.940000057,NaN,NaN,NaN
2013 [YR2013],-455562539.6,611039990.9,-1562266577,1395388936,1785278.67,592372714.7,923410000,428566508.2,1250034866,0.82266183,44069161.8,87185211.2,NaN,4143117575,6451260033,88.48912459,5.199999998,4.473082035,1.17707E+12,1.14187E+12,1.27855E+12,1.14635E+12,1.67173E+11,1.07147E+11,5.74681E+11,2.01112E+12,1.95209E+12,7.17161E+11,2.97323E+11,1.00026E+12,13.86952069,14.28890738,35.65977381,78.26910655,5264844003,4610287819,5518880769,5356898814,1968020399,2351558270,2744917728,NaN,108.536181,21.14189736,NaN,1108.513657,1108.513657,17042708430,13246089302,163.82259,18.97745,64.44348907,20.42420006,8,NaN,3951611,3705,3892310,NaN,13310371,2528898,NaN,9,NaN,NaN,3600000,94280,NaN,NaN,9.745915465,247.05,NaN,7.620486308,4.21544E+11,1.14304E+11,NaN,NaN,166.1245533,27.30039651,NaN,14.69812997,25.95381643,24.05677414,11.57910728,40.3452301,91.10888672,42.7,25120,15839269,31114065.39,NaN,983,NaN,NaN,NaN,NaN,10,120.1,21.3,56.46089386,0.036560343,11.37635586,2845000000,11.35257231,14.46973851,1.068617095,74.46,27.93165,32.1,318.4990271,6800,6800,1.140185319,36.25693348,18.90740189,14.1290373,25.26595707,14.69952063,0,3.066666667,1.129999995,63.52999878,6.684187132,5.949999809,NaN,NaN,NaN
2014 [YR2014],-602822554.3,456825267.1,-1372051915,1642093293,2983399.544,542934253.3,726650000,616100759.7,1372504988,1.149807003,67691445.7,34494147.5,-3077000,4541654287,6023991083,24.15712603,5.700000004,5.992887246,1.24416E+12,1.2103E+12,1.34553E+12,1.19956E+12,1.75022E+11,1.13071E+11,6.08933E+11,2.56969E+12,2.50145E+12,8.66026E+11,3.76435E+11,1.27961E+12,12.75544163,13.10343158,33.70156796,73.32661186,6381613790,5724000859,6047813437,5887200679,2038207956,2396448729,3015043301,NaN,75.2181869,15.81668477,NaN,1078.980573,1078.980573,17109325958,14247221126,157.20594,19.65906,NaN,16.33403015,8,NaN,4096614,4741.560059,4246674,NaN,13661711,2627829,NaN,11.9,NaN,NaN,3600000,94280,NaN,NaN,9.547878963,NaN,NaN,3.587428137,3.89159E+11,2.40925E+11,NaN,NaN,205.6490149,20.88370338,NaN,19.36231212,23.97772156,26.65574265,9.71204662,36.05779648,73.91152191,39.7,23450,16289540,21326934.04,NaN,1059,NaN,NaN,NaN,NaN,8,106.6,20.1,47.61067988,0.044836921,3.193934472,2778000000,9.744978743,13.49111117,1.015396321,75.08,29.15048,34.04,361.0918144,6800,6800,0.8177259,40.63281505,20.46930291,15.934136,35.86115061,17.16726927,0,3.19167,1.220000029,NaN,NaN,5.889999866,NaN,NaN,NaN
2015 [YR2015],-292852668.8,228230524.5,-1242563525,1270097065,2455935.523,397916438.8,823980000,678760478.3,1453874496,1.144584097,70431269.3,20590218.3,-1928000,4809613185,5892246199,16.39996471,2.799999999,1.857088012,1.27899E+12,1.23278E+12,1.44217E+12,1.21531E+12,1.81148E+11,1.16389E+11,6.42554E+11,3.18409E+12,3.07429E+12,9.28371E+11,4.71474E+11,1.59846E+12,7.403780207,7.668212133,29.15651988,64.9112746,7651553260,6662734979,6373212641,6153437697,1858207010,2278726548,3199440680,NaN,88.17811143,17.053557,NaN,1018.935262,1018.935262,16473997717,14513917193,NaN,19.1885,NaN,21.55158043,8,NaN,4204502,4974,3001731,NaN,14013642,2731661,NaN,10.8,NaN,NaN,3600000,94280,NaN,NaN,9.245008185,106.24,NaN,4.533520007,5.39753E+11,3.33032E+11,NaN,NaN,250.6189997,20.53465854,NaN,19.78896166,24.45932223,32.77709198,9.33333778,35.68380356,61.2080307,37.3,22184,16745303,22541346.63,6,1264,NaN,NaN,NaN,NaN,8,84.6,20.4,42.37384829,0.0201571,0.179112261,2312000000,11.40949319,10.78699247,0.975562196,75.08,29.887,34.04,284.7811872,6800,6800,0.634771027,39.54223713,18.67297789,15.24219537,33.20434707,16.65116671,0,3.15,1.190000057,NaN,NaN,5.849999905,NaN,NaN,NaN
2016 [YR2016],-119915635.2,843762783,-1225123660,1180132969,2386959.618,314810481.5,939270000,608344217.6,1507045929,1.395745834,75508701.5,-5811565.3,NaN,4119377851,5933337387,40.10001466,2.484040626,5.824294491,1.31077E+12,1.30458E+12,1.63512E+12,1.21195E+12,1.85496E+11,1.19461E+11,6.76216E+11,3.90095E+12,3.88435E+12,1.28602E+12,5.71341E+11,2.02272E+12,3.616313653,3.631770064,32.96691831,77.90771479,11829736448,9334492683,5433040160,5409917742,1791105912,2441651521,2817134193,NaN,127.3159347,22.95062595,NaN,1025.010957,1025.010957,17560554548,15987009589,NaN,19.3956,NaN,17.10360909,8,NaN,4280527,7646.390137,2531749,NaN,14365384,2839905,NaN,11,NaN,NaN,3600000,94280,NaN,NaN,10.8413454,181.7,NaN,8.890724273,7.64342E+11,3.54992E+11,NaN,NaN,305.0311745,19.54413214,NaN,20.55136522,23.00120908,33.81321335,9.69365978,30.94216537,64.85289001,35.3,21142,17205289,32631813.58,3,1167,NaN,44.7,NaN,51.5,7,42.2,20.4,49.888036,0.023831438,0.967680212,2210000000,18.67467236,12.44082361,1.00568988,75.08,30.41324,34.04,269.5027869,14900,14900,0.641960496,55.15787051,17.94979605,15.48908132,33.75907572,16.26042392,0,3.175,1.210000038,NaN,10.99145557,5.789999962,2.951774597,1.389772654,NaN
2017 [YR2017],-95239519.28,951282947.6,-1727512545,1053190766,2853455.888,388391833.8,1072520000,770431046.2,1789808894,1.158210098,71227966.2,-13730811.3,NaN,4729228397,5967662729,3.656394847,4.000030517,1.379556657,1.3632E+12,1.32258E+12,1.81332E+12,1.32114E+12,1.89576E+11,1.22595E+11,7.0312E+11,4.60312E+12,4.49105E+12,1.3424E+12,6.60606E+11,2.41334E+12,8.228341046,8.433668602,29.16284408,65.32987076,11653096254,9675798592,6303292264,6149831219,1838219295,2279713395,3304709382,NaN,128.3586048,24.72327918,NaN,1037.545868,1037.545868,17887349679,15456259491,146.91113,19.68946,NaN,14.34010983,8,NaN,4433977,12216.7998,3711454,NaN,14716853,2953407,NaN,12.7,NaN,8.406443618,3600000,94280,NaN,NaN,9.60962066,148.32,NaN,NaN,NaN,NaN,NaN,NaN,340.2421245,13.46150517,NaN,22.14972511,NaN,37.08317184,9.64243031,33.99734879,63.44680786,33.5,20288,17670260,38741028.46,NaN,NaN,NaN,NaN,NaN,NaN,7,44.6,20.4,52.18294652,0.079450407,0.203045423,2547000000,12.453242,9.792659276,0.900802374,NaN,NaN,NaN,233.0378526,15000,15000,0.764642848,48.65956424,18.79216588,17.28792384,33.80651917,18.52551125,0,3.241666667,1.210000038,44.83000183,NaN,5.699999809,NaN,NaN,NaN
2018 [YR2018],-107133079.1,859112942.6,-1812111946,1112189265,3209796.916,457367934.8,982070000,759614761.9,1926246506,1.245475271,84100809.6,30503742.7,NaN,5383524758,6313453725,6.918649332,3.17000322,3.259462556,1.40641E+12,1.36569E+12,1.81241E+12,1.36144E+12,1.93712E+11,NaN,7.36554E+11,5.06577E+12,4.94508E+12,1.56445E+12,7.05061E+11,2.66389E+12,9.062974962,9.284156311,30.88283803,68.98616497,12395314669,10345233167,6917301909,6752507380,2136259145,2635722162,NaN,NaN,86.7832254,18.94570397,NaN,1067.92233,1067.92233,18914054877,15275816890,130.57044,19.31977,71.66713715,15.7802,8,NaN,4441839,9014,2925168,34,15070382,3072933,NaN,18.02,NaN,NaN,3600000,94280,NaN,NaN,6.224147676,178.87,NaN,NaN,NaN,NaN,NaN,NaN,382.5008024,6.669240741,NaN,24.01888218,NaN,34.51488113,9.33423615,35.49821854,63.63112259,32.1,19665,18143315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,38.6,20.4,49.0738908,0.1001212,0.484079269,2796000000,10.32205895,11.17324718,0.878202875,NaN,NaN,NaN,229.4184145,14700,14700,0.848242488,NaN,21.31097386,17.38917075,37.82391621,18.49872177,0,3.2,1.190000057,NaN,NaN,5.619999886,NaN,NaN,NaN
2019 [YR2019],-104820292.8,908896771.7,-2032921874,1164801614,3622394.189,494447367.7,959380000,824609844.3,2026148815,1.33297143,99773968.8,-9266220.5,NaN,NaN,7164348082,3.799989723,4.369238991,4.354900887,1.46786E+12,1.42516E+12,1.90006E+12,1.53526E+12,2.01073E+11,NaN,7.69935E+11,5.71884E+12,5.58336E+12,1.7733E+12,7.3885E+11,3.10983E+12,10.9645461,11.23060032,31.00801491,66.60450958,12841546795,10738350964,7666704427,7485079315,2377292852,2729078033,NaN,NaN,74.08307327,16.11499251,NaN,1106.618935,1106.618935,20126554237,15882789385,NaN,NaN,NaN,NaN,8,NaN,4593328,NaN,NaN,NaN,15429446,3199301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.67,NaN,NaN,NaN,NaN,NaN,NaN,418.3443255,8.165981151,NaN,16.18653501,NaN,NaN,NaN,NaN,NaN,30.9,19238,18628747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,32.6,20.4,47.72657019,0.014214987,0.340010508,2897000000,10.95892463,7.884153498,0.836746714,75.76,24.67983,33.93,226.6021523,NaN,NaN,0.885396813,NaN,21.23727564,17.253667,38.58031231,17.895153,0,3.191666667,1.24000001,NaN,NaN,5.559999943,NaN,NaN,NaN
2020 [YR2020],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.989999771,NaN,NaN,NaN
